"","rii","rii_infci","rii_supci","encuesta","ccaa","sexo","nombre","nombre_notilde","abreviatura","id_mapa","fr"
"1103",1.65367486118276,1.10866878189091,2.4665983124768,2006-01-01,15,"Mujeres","Navarra","Navarra","NC",74,"col"
"1104",1.59360699934848,1.06839764711477,2.37700192922614,2006-01-01,16,"Mujeres","País Vasco","Pais Vasco","PV",75,"col"
"1105",2.17059212718344,1.38292386423569,3.40689050528074,2006-01-01,17,"Mujeres","La Rioja","La Rioja","RI",76,"col"
"1106",1.66196394091911,1.15423755447617,2.39302917341734,2011-01-01,1,"Mujeres","Andalucía","Andalucia","AN",61,"col"
"1107",1.82942187199786,1.22169593000134,2.73945775176682,2011-01-01,2,"Mujeres","Aragón","Aragon","AR",62,"col"
"1108",1.78068834459961,1.20557906092301,2.63014768866776,2011-01-01,3,"Mujeres","Asturias","Asturias","AS",63,"col"
"1109",1.66196394091911,1.10986679098381,2.48869879102064,2011-01-01,4,"Mujeres","Balears","Balears","IB",64,"col"
"1110",1.21288279351912,0.819549893332926,1.7949909856399,2011-01-01,5,"Mujeres","Canarias","Canarias","CN",65,"col"
"1111",2.04010239454318,1.35174993338579,3.07898500856296,2011-01-01,6,"Mujeres","Cantabria","Cantabria","CB",66,"col"
"1112",1.46374760540973,0.981336363500531,2.18330547204017,2011-01-01,7,"Mujeres","Castilla y León","Castilla y Leon","CL",67,"col"
"1113",1.72806105065858,1.16081227832497,2.57250465950641,2011-01-01,8,"Mujeres","Castilla - La Mancha","Castilla - La Mancha","CM",68,"col"
"1114",1.57302418651418,1.09246870252185,2.26496657125892,2011-01-01,9,"Mujeres","Cataluña","Catalunya","CT",69,"col"
"1115",1.4549914146182,0.979297305220209,2.16175415303184,2011-01-01,10,"Mujeres","Comunitat Valenciana","Comunitat Valenciana","VC",77,"col"
"1116",1.52806159378406,1.0244542174531,2.27923531829744,2011-01-01,11,"Mujeres","Extremadura","Extremadura","EX",70,"col"
"1117",1.37712776433596,0.934185735728881,2.03008974208459,2011-01-01,12,"Mujeres","Galicia","Galicia","GA",71,"col"
"1118",2.16192710028188,1.44657689012316,3.23102685992398,2011-01-01,13,"Mujeres","Madrid","Madrid","MD",72,"col"
"1119",1.32577871998679,0.89232933937418,1.9697763334808,2011-01-01,14,"Mujeres","Murcia","Murcia","MC",73,"col"
"1120",1.57775034476648,1.04745142560345,2.37652657637717,2011-01-01,15,"Mujeres","Navarra","Navarra","NC",74,"col"
"1121",1.34716178787955,0.913858073700908,1.98591546647188,2011-01-01,16,"Mujeres","País Vasco","Pais Vasco","PV",75,"col"
"1122",1.68371051864282,1.13323910856924,2.50157366539142,2011-01-01,17,"Mujeres","La Rioja","La Rioja","RI",76,"col"
"1123",1.89079996230323,1.2626844872418,2.83136803656737,2014-01-01,1,"Mujeres","Andalucía","Andalucia","AN",61,"col"
"1124",1.45644713377109,0.955615159309969,2.21976203789161,2014-01-01,2,"Mujeres","Aragón","Aragon","AR",62,"col"
"1125",1.93092661673946,1.25212236058615,2.97772623235281,2014-01-01,3,"Mujeres","Asturias","Asturias","AS",63,"col"
"1126",1.63885856079376,1.08802051069741,2.46857238064877,2014-01-01,4,"Mujeres","Balears","Balears","IB",64,"col"
"1127",1.36615469302948,0.901657989401735,2.06994078378305,2014-01-01,5,"Mujeres","Canarias","Canarias","CN",65,"col"
"1128",1.60962301595844,1.06234635043085,2.43883386284743,2014-01-01,6,"Mujeres","Cantabria","Cantabria","CB",66,"col"
"1129",1.50380716117011,1.00621925978298,2.2474584500343,2014-01-01,7,"Mujeres","Castilla y León","Castilla y Leon","CL",67,"col"
"1130",1.76120811052174,1.15557724691075,2.68424635121527,2014-01-01,8,"Mujeres","Castilla - La Mancha","Castilla - La Mancha","CM",68,"col"
"1131",1.57145194857765,1.0722937010667,2.30297093439224,2014-01-01,9,"Mujeres","Cataluña","Catalunya","CT",69,"col"
"1132",1.61123344405424,1.09085304472379,2.37985604366738,2014-01-01,10,"Mujeres","Comunitat Valenciana","Comunitat Valenciana","VC",77,"col"
"1133",1.61607440219289,1.03773452938916,2.51672889304401,2014-01-01,11,"Mujeres","Extremadura","Extremadura","EX",70,"col"
"1134",1.41764919034199,0.917484126518819,2.19047847127638,2014-01-01,12,"Mujeres","Galicia","Galicia","GA",71,"col"
"1135",1.46814544168199,1.01166754090552,2.13059226552066,2014-01-01,13,"Mujeres","Madrid","Madrid","MD",72,"col"
"1136",1.4304656204799,0.940409368608842,2.17589483865091,2014-01-01,14,"Mujeres","Murcia","Murcia","MC",73,"col"
"1137",1.70915654450523,1.13246876792092,2.5795113970234,2014-01-01,15,"Mujeres","Navarra","Navarra","NC",74,"col"
"1138",1.66030280768323,1.10658644259321,2.49108908901948,2014-01-01,16,"Mujeres","País Vasco","Pais Vasco","PV",75,"col"
"1139",1.595201403417,1.05076660733682,2.42172476713269,2014-01-01,17,"Mujeres","La Rioja","La Rioja","RI",76,"col"
"1140",1.70233357336678,1.1638808715005,2.4898936531843,2017-01-01,1,"Mujeres","Andalucía","Andalucia","AN",61,"col"
"1141",1.48438419092091,1.00497232116257,2.19249463876479,2017-01-01,2,"Mujeres","Aragón","Aragon","AR",62,"col"
"1142",1.32180734386954,0.872388872307697,2.00274752437604,2017-01-01,3,"Mujeres","Asturias","Asturias","AS",63,"col"
"1143",1.77357981775294,1.17977058490075,2.66626868833587,2017-01-01,4,"Mujeres","Balears","Balears","IB",64,"col"
"1144",1.83125220888577,1.18748781996206,2.82401604140763,2017-01-01,5,"Mujeres","Canarias","Canarias","CN",65,"col"
"1145",1.77357981775294,1.156872218476,2.71904305393761,2017-01-01,6,"Mujeres","Cantabria","Cantabria","CB",66,"col"
"1146",1.59839499875464,1.07160765265692,2.38414364222704,2017-01-01,7,"Mujeres","Castilla y León","Castilla y Leon","CL",67,"col"
"1147",1.89269170798072,1.22252696575388,2.93022730934197,2017-01-01,8,"Mujeres","Castilla - La Mancha","Castilla - La Mancha","CM",68,"col"
"1148",1.54341886811649,1.05937594116328,2.24862743233737,2017-01-01,9,"Mujeres","Cataluña","Catalunya","CT",69,"col"
"1149",1.64542712340407,1.11837864715474,2.42085310312546,2017-01-01,10,"Mujeres","Comunitat Valenciana","Comunitat Valenciana","VC",77,"col"
"1150",1.63231621995538,1.08793347253812,2.44909850573243,2017-01-01,11,"Mujeres","Extremadura","Extremadura","EX",70,"col"
"1151",1.28145993219402,0.855764549218784,1.91891514940388,2017-01-01,12,"Mujeres","Galicia","Galicia","GA",71,"col"
"1152",1.60640698702746,1.10045089460179,2.34498733258283,2017-01-01,13,"Mujeres","Madrid","Madrid","MD",72,"col"
"1153",1.90217886464739,1.24075491898122,2.91619592053053,2017-01-01,14,"Mujeres","Murcia","Murcia","MC",73,"col"
"1154",1.30604044633065,0.868767272748807,1.9634045859653,2017-01-01,15,"Mujeres","Navarra","Navarra","NC",74,"col"
"1155",1.66030280768323,1.11748430202277,2.46679564823513,2017-01-01,16,"Mujeres","País Vasco","Pais Vasco","PV",75,"col"
"1156",1.370259310957,0.906141322503834,2.07209464201032,2017-01-01,17,"Mujeres","La Rioja","La Rioja","RI",76,"col"
"1157",1.98178905525699,1.34173023338424,2.92718145705798,2020-01-01,1,"Mujeres","Andalucía","Andalucia","AN",61,"col"
"1158",1.36342511413218,0.885856770520455,2.09845214678914,2020-01-01,2,"Mujeres","Aragón","Aragon","AR",62,"col"
"1159",1.30082671895172,0.860226114892082,1.96709925849088,2020-01-01,3,"Mujeres","Asturias","Asturias","AS",63,"col"
"1160",1.82394183055406,1.1712130422924,2.84044292636416,2020-01-01,4,"Mujeres","Balears","Balears","IB",64,"col"
"1161",1.58090900306142,1.05780922442672,2.36268810882712,2020-01-01,5,"Mujeres","Canarias","Canarias","CN",65,"col"
"1162",1.68371051864282,1.1199902724984,2.53116583259657,2020-01-01,6,"Mujeres","Cantabria","Cantabria","CB",66,"col"
"1163",1.36206237050342,0.8746250489056,2.12115340563684,2020-01-01,7,"Mujeres","Castilla y León","Castilla y Leon","CL",67,"col"
"1164",1.66862511013967,1.10128755517243,2.52823138254084,2020-01-01,8,"Mujeres","Castilla - La Mancha","Castilla - La Mancha","CM",68,"col"
"1165",1.74368379701974,1.17130674308377,2.59576170114452,2020-01-01,9,"Mujeres","Cataluña","Catalunya","CT",69,"col"
"1166",1.63231621995538,1.11382495811686,2.3921678379646,2020-01-01,10,"Mujeres","Comunitat Valenciana","Comunitat Valenciana","VC",77,"col"
"1167",1.58249070278253,1.04648821343743,2.39302917341734,2020-01-01,11,"Mujeres","Extremadura","Extremadura","EX",70,"col"
"1168",1.370259310957,0.918659258124546,2.04385963855359,2020-01-01,12,"Mujeres","Galicia","Galicia","GA",71,"col"
"1169",2.00370907394118,1.35126339099266,2.97118243545755,2020-01-01,13,"Mujeres","Madrid","Madrid","MD",72,"col"
"1170",1.78246992358524,1.14907813595889,2.76499824429662,2020-01-01,14,"Mujeres","Murcia","Murcia","MC",73,"col"
"1171",1.59679740268705,1.06009656178652,2.4052166917051,2020-01-01,15,"Mujeres","Navarra","Navarra","NC",74,"col"
"1172",1.49780394695814,1.0002400288023,2.24287830812936,2020-01-01,16,"Mujeres","País Vasco","Pais Vasco","PV",75,"col"
"1173",1.43763585924121,0.94883534415915,2.17824607451548,2020-01-01,17,"Mujeres","La Rioja","La Rioja","RI",76,"col"
"1174",2.78430975818862,1.84124136677699,4.21040987315776,2001-01-01,1,"Overall","Andalucía","Andalucia","AN",61,"obesity"
"1175",2.94467955106552,1.96261938118234,4.41814533250951,2001-01-01,2,"Overall","Aragón","Aragon","AR",62,"obesity"
"1176",2.85765111806316,1.90461521252414,4.28756940450204,2001-01-01,3,"Overall","Asturias","Asturias","AS",63,"obesity"
"1177",2.89214950783889,1.92760827754846,4.33933018088655,2001-01-01,4,"Overall","Balears","Balears","IB",64,"obesity"
"1178",2.85194152732098,1.9008097887913,4.27900283511794,2001-01-01,5,"Overall","Canarias","Canarias","CN",65,"obesity"
"1179",2.88637098926796,1.92375691364105,4.33066019340225,2001-01-01,6,"Overall","Cantabria","Cantabria","CB",66,"obesity"
"1180",2.85765111806316,1.90461521252414,4.28756940450204,2001-01-01,7,"Overall","Castilla y León","Castilla y Leon","CL",67,"obesity"
"1181",2.99217336116642,1.98647160065765,4.50703721125935,2001-01-01,8,"Overall","Castilla - La Mancha","Castilla - La Mancha","CM",68,"obesity"
"1182",2.9653646212045,1.97253595162964,4.45790979344459,2001-01-01,9,"Overall","Cataluña","Catalunya","CT",69,"obesity"
"1183",2.8892588039239,1.9294596700211,4.32650475454638,2001-01-01,10,"Overall","Comunitat Valenciana","Comunitat Valenciana","VC",77,"obesity"
"1184",2.86337213941363,1.90842825472037,4.29615312416947,2001-01-01,11,"Overall","Extremadura","Extremadura","EX",70,"obesity"
"1185",2.9653646212045,1.97253595162964,4.45790979344459,2001-01-01,12,"Overall","Galicia","Galicia","GA",71,"obesity"
"1186",2.91246557768099,1.94495725506776,4.36125561066954,2001-01-01,13,"Overall","Madrid","Madrid","MD",72,"obesity"
"1187",2.8547948952945,1.90271154930186,4.28328397816783,2001-01-01,14,"Overall","Murcia","Murcia","MC",73,"obesity"
"1188",3.0282957423198,1.99866608391103,4.58834778694352,2001-01-01,15,"Overall","Navarra","Navarra","NC",74,"obesity"
"1189",3.06792059043433,2.01294736746623,4.67579873241215,2001-01-01,16,"Overall","País Vasco","Pais Vasco","PV",75,"obesity"
"1190",3.05567341874553,2.01278633811809,4.63891266807684,2001-01-01,17,"Overall","La Rioja","La Rioja","RI",76,"obesity"
"1191",2.78709546056585,1.84669951529729,4.2063698192157,2003-01-01,1,"Overall","Andalucía","Andalucia","AN",61,"obesity"
"1192",2.92413877081373,1.95275266451304,4.37873556972372,2003-01-01,2,"Overall","Aragón","Aragon","AR",62,"obesity"
"1193",2.92413877081373,1.94892901768856,4.38732630761333,2003-01-01,3,"Overall","Asturias","Asturias","AS",63,"obesity"
"1194",2.88060401618483,1.91991324476387,4.32200752856451,2003-01-01,4,"Overall","Balears","Balears","IB",64,"obesity"
"1195",2.85765111806316,1.90461521252414,4.28756940450204,2003-01-01,5,"Overall","Canarias","Canarias","CN",65,"obesity"
"1196",2.95057480345496,1.9665485478016,4.426990465359,2003-01-01,6,"Overall","Cantabria","Cantabria","CB",66,"obesity"
"1197",2.9653646212045,1.97640591341848,4.44918084741098,2003-01-01,7,"Overall","Castilla y León","Castilla y Leon","CL",67,"obesity"
"1198",2.81510623562406,1.86891864705376,4.24032535088806,2003-01-01,8,"Overall","Castilla - La Mancha","Castilla - La Mancha","CM",68,"obesity"
"1199",2.95057480345496,1.9665485478016,4.426990465359,2003-01-01,9,"Overall","Cataluña","Catalunya","CT",69,"obesity"
"1200",2.86051019848318,1.90652078036178,4.29185911840602,2003-01-01,10,"Overall","Comunitat Valenciana","Comunitat Valenciana","VC",77,"obesity"
"1201",2.79826616893057,1.85410110667244,4.22322899436397,2003-01-01,11,"Overall","Extremadura","Extremadura","EX",70,"obesity"
"1202",2.87772485199067,1.91799429115583,4.31768768131955,2003-01-01,12,"Overall","Galicia","Galicia","GA",71,"obesity"
"1203",2.95943981873949,1.97245705176958,4.44029137814858,2003-01-01,13,"Overall","Madrid","Madrid","MD",72,"obesity"
"1204",2.80386830153366,1.86145790389951,4.22339792690237,2003-01-01,14,"Overall","Murcia","Murcia","MC",73,"obesity"
"1205",2.90664646757544,1.93727045424842,4.36108116393407,2003-01-01,15,"Overall","Navarra","Navarra","NC",74,"obesity"
"1206",3.01620675344692,1.99850619701988,4.55215159858136,2003-01-01,16,"Overall","País Vasco","Pais Vasco","PV",75,"obesity"
"1207",2.98619499480324,1.98250262775223,4.49803214490488,2003-01-01,17,"Overall","La Rioja","La Rioja","RI",76,"obesity"
"1208",2.83488111058847,1.88573940258319,4.26175053677215,2006-01-01,1,"Overall","Andalucía","Andalucia","AN",61,"obesity"
"1209",2.90664646757544,1.94107122788015,4.35254181614732,2006-01-01,2,"Overall","Aragón","Aragon","AR",62,"obesity"
"1210",2.9653646212045,1.97253595162964,4.45790979344459,2006-01-01,3,"Overall","Asturias","Asturias","AS",63,"obesity"
"1211",2.95943981873949,1.97245705176958,4.44029137814858,2006-01-01,4,"Overall","Balears","Balears","IB",64,"obesity"
"1212",2.8263892114743,1.88009066172329,4.24898444387574,2006-01-01,5,"Overall","Canarias","Canarias","CN",65,"obesity"
"1213",2.90374127394678,1.93913112686446,4.34819144987684,2006-01-01,6,"Overall","Cantabria","Cantabria","CB",66,"obesity"
"1214",2.96833146900237,1.97450947417808,4.46236993293611,2006-01-01,7,"Overall","Castilla y León","Castilla y Leon","CL",67,"obesity"
"1215",2.86623694371646,1.91033763750737,4.30045142608641,2006-01-01,8,"Overall","Castilla - La Mancha","Castilla - La Mancha","CM",68,"obesity"
"1216",2.90083898405963,1.93719296498005,4.34384543179817,2006-01-01,9,"Overall","Cataluña","Catalunya","CT",69,"obesity"
"1217",2.88637098926796,1.92753117475942,4.3221804123233,2006-01-01,10,"Overall","Comunitat Valenciana","Comunitat Valenciana","VC",77,"obesity"
"1218",2.83488111058847,1.88573940258319,4.26175053677215,2006-01-01,11,"Overall","Extremadura","Extremadura","EX",70,"obesity"
"1219",2.86910461425648,1.91224893063216,4.30475402845513,2006-01-01,12,"Overall","Galicia","Galicia","GA",71,"obesity"
"1220",2.98022857322402,1.9824233292331,4.48025515927356,2006-01-01,13,"Overall","Madrid","Madrid","MD",72,"obesity"
"1221",2.82074208206314,1.87633423807563,4.2404949672944,2006-01-01,14,"Overall","Murcia","Murcia","MC",73,"obesity"
"1222",2.9299929005337,1.95283077618185,4.39610974073386,2006-01-01,15,"Overall","Navarra","Navarra","NC",74,"obesity"
"1223",2.90083898405963,1.93719296498005,4.34384543179817,2006-01-01,16,"Overall","País Vasco","Pais Vasco","PV",75,"obesity"
"1224",2.98619499480324,1.98250262775223,4.49803214490488,2006-01-01,17,"Overall","La Rioja","La Rioja","RI",76,"obesity"
"1225",2.81792274988211,1.87445884169203,4.23625659186802,2009-01-01,1,"Overall","Andalucía","Andalucia","AN",61,"obesity"
"1226",2.93292435891914,1.95478458369897,4.40050804926234,2009-01-01,2,"Overall","Aragón","Aragon","AR",62,"obesity"
"1227",2.8405565463536,1.88951465538274,4.27028256703194,2009-01-01,3,"Overall","Asturias","Asturias","AS",63,"obesity"
"1228",2.94762570344727,1.9645829822004,4.42256568765123,2009-01-01,4,"Overall","Balears","Balears","IB",64,"obesity"
"1229",2.91246557768099,1.94495725506776,4.36125561066954,2009-01-01,5,"Overall","Canarias","Canarias","CN",65,"obesity"
"1230",2.9772498342685,1.98044189678521,4.47577714349535,2009-01-01,6,"Overall","Cantabria","Cantabria","CB",66,"obesity"
"1231",3.02526896022077,2.0005857246317,4.57478635831019,2009-01-01,7,"Overall","Castilla y León","Castilla y Leon","CL",67,"obesity"
"1232",2.8462433443487,1.89701196830015,4.27045338175089,2009-01-01,8,"Overall","Castilla - La Mancha","Castilla - La Mancha","CM",68,"obesity"
"1233",2.9535268540377,1.96851607995152,4.43141967005761,2009-01-01,9,"Overall","Cataluña","Catalunya","CT",69,"obesity"
"1234",2.91829633765274,1.94885106208698,4.36998685022001,2009-01-01,10,"Overall","Comunitat Valenciana","Comunitat Valenciana","VC",77,"obesity"
"1235",2.7731947639643,1.83030020527954,4.20182939208293,2009-01-01,11,"Overall","Extremadura","Extremadura","EX",70,"obesity"
"1236",2.90664646757544,1.94107122788015,4.35254181614732,2009-01-01,12,"Overall","Galicia","Galicia","GA",71,"obesity"
"1237",2.915379499977,1.9469031851257,4.36561904763507,2009-01-01,13,"Overall","Madrid","Madrid","MD",72,"obesity"
"1238",2.7787467035812,1.83756256407241,4.20199746862012,2009-01-01,14,"Overall","Murcia","Murcia","MC",73,"obesity"
"1239",2.98022857322402,1.9824233292331,4.48025515927356,2009-01-01,15,"Overall","Navarra","Navarra","NC",74,"obesity"
"1240",2.93292435891914,1.95478458369897,4.40050804926234,2009-01-01,16,"Overall","País Vasco","Pais Vasco","PV",75,"obesity"
"1241",2.92121609362507,1.94698106281064,4.38294117423783,2009-01-01,17,"Overall","La Rioja","La Rioja","RI",76,"obesity"
"1242",2.77596934578796,1.83572591998344,4.19779757145008,2011-01-01,1,"Overall","Andalucía","Andalucia","AN",61,"obesity"
"1243",2.90374127394678,1.93913112686446,4.34819144987684,2011-01-01,2,"Overall","Aragón","Aragon","AR",62,"obesity"
"1244",2.8892588039239,1.9294596700211,4.32650475454638,2011-01-01,3,"Overall","Asturias","Asturias","AS",63,"obesity"
"1245",2.91246557768099,1.94495725506776,4.36125561066954,2011-01-01,4,"Overall","Balears","Balears","IB",64,"obesity"
"1246",2.82356423498648,1.87821151079362,4.2447375832161,2011-01-01,5,"Overall","Canarias","Canarias","CN",65,"obesity"
"1247",2.9653646212045,1.97253595162964,4.45790979344459,2011-01-01,6,"Overall","Cantabria","Cantabria","CB",66,"obesity"
"1248",3.02526896022077,2.00451071788885,4.56582855855935,2011-01-01,7,"Overall","Castilla y León","Castilla y Leon","CL",67,"obesity"
"1249",2.81792274988211,1.87445884169203,4.23625659186802,2011-01-01,8,"Overall","Castilla - La Mancha","Castilla - La Mancha","CM",68,"obesity"
"1250",2.93879607739822,1.95869806504322,4.40931787224724,2011-01-01,9,"Overall","Cataluña","Catalunya","CT",69,"obesity"
"1251",2.8547948952945,1.90271154930186,4.28328397816783,2011-01-01,10,"Overall","Comunitat Valenciana","Comunitat Valenciana","VC",77,"obesity"
"1252",2.81229253647249,1.86705066255463,4.2360871449933,2011-01-01,11,"Overall","Extremadura","Extremadura","EX",70,"obesity"
"1253",2.84909101128921,1.89890992909068,4.27472597107125,2011-01-01,12,"Overall","Galicia","Galicia","GA",71,"obesity"
"1254",2.9299929005337,1.95666207795237,4.38750180417554,2011-01-01,13,"Overall","Madrid","Madrid","MD",72,"obesity"
"1255",2.84909101128921,1.89890992909068,4.27472597107125,2011-01-01,14,"Overall","Murcia","Murcia","MC",73,"obesity"
"1256",3.02526896022077,2.00451071788885,4.56582855855935,2011-01-01,15,"Overall","Navarra","Navarra","NC",74,"obesity"
"1257",2.9299929005337,1.95283077618185,4.39610974073386,2011-01-01,16,"Overall","País Vasco","Pais Vasco","PV",75,"obesity"
"1258",2.95057480345496,1.9665485478016,4.426990465359,2011-01-01,17,"Overall","La Rioja","La Rioja","RI",76,"obesity"
"1259",2.82074208206314,1.87633423807563,4.2404949672944,2014-01-01,1,"Overall","Andalucía","Andalucia","AN",61,"obesity"
"1260",2.89214950783889,1.93139009474262,4.33083342327456,2014-01-01,2,"Overall","Aragón","Aragon","AR",62,"obesity"
"1261",2.86051019848318,1.90652078036178,4.29185911840602,2014-01-01,3,"Overall","Asturias","Asturias","AS",63,"obesity"
"1262",2.93879607739822,1.95869806504322,4.40931787224724,2014-01-01,4,"Overall","Balears","Balears","IB",64,"obesity"
"1263",2.83771740961221,1.88762608516984,4.26601441889466,2014-01-01,5,"Overall","Canarias","Canarias","CN",65,"obesity"
"1264",2.95943981873949,1.96859482216955,4.44900288373638,2014-01-01,6,"Overall","Cantabria","Cantabria","CB",66,"obesity"
"1265",2.94467955106552,1.96261938118234,4.41814533250951,2014-01-01,7,"Overall","Castilla y León","Castilla y Leon","CL",67,"obesity"
"1266",2.86337213941363,1.90842825472037,4.29615312416947,2014-01-01,8,"Overall","Castilla - La Mancha","Castilla - La Mancha","CM",68,"obesity"
"1267",2.91829633765274,1.94885106208698,4.36998685022001,2014-01-01,9,"Overall","Cataluña","Catalunya","CT",69,"obesity"
"1268",2.87484856552161,1.91607725554223,4.31337215176264,2014-01-01,10,"Overall","Comunitat Valenciana","Comunitat Valenciana","VC",77,"obesity"
"1269",2.89214950783889,1.93139009474262,4.33083342327456,2014-01-01,11,"Overall","Extremadura","Extremadura","EX",70,"obesity"
"1270",2.8405565463536,1.88951465538274,4.27028256703194,2014-01-01,12,"Overall","Galicia","Galicia","GA",71,"obesity"
"1271",2.94173634336358,1.96065774278383,4.41372939551349,2014-01-01,13,"Overall","Madrid","Madrid","MD",72,"obesity"
"1272",2.88060401618483,1.91991324476387,4.32200752856451,2014-01-01,14,"Overall","Murcia","Murcia","MC",73,"obesity"
"1273",2.98321029240836,1.98440674410448,4.48473765530731,2014-01-01,15,"Overall","Navarra","Navarra","NC",74,"obesity"
"1274",2.99217336116642,1.98647160065765,4.50703721125935,2014-01-01,16,"Overall","País Vasco","Pais Vasco","PV",75,"obesity"
"1275",2.92706437214141,1.95087892149566,4.3917158283155,2014-01-01,17,"Overall","La Rioja","La Rioja","RI",76,"obesity"
"1276",2.81792274988211,1.87078850047171,4.24456779710852,2017-01-01,1,"Overall","Andalucía","Andalucia","AN",61,"obesity"
"1277",2.91829633765274,1.94885106208698,4.36998685022001,2017-01-01,2,"Overall","Aragón","Aragon","AR",62,"obesity"
"1278",2.8462433443487,1.89329746624343,4.2788316784277,2017-01-01,3,"Overall","Asturias","Asturias","AS",63,"obesity"
"1279",2.92413877081373,1.94892901768856,4.38732630761333,2017-01-01,4,"Overall","Balears","Balears","IB",64,"obesity"
"1280",2.82356423498648,1.87821151079362,4.2447375832161,2017-01-01,5,"Overall","Canarias","Canarias","CN",65,"obesity"
"1281",2.915379499977,1.94309099205247,4.3741840519307,2017-01-01,6,"Overall","Cantabria","Cantabria","CB",66,"obesity"
"1282",3.0282957423198,2.00258731098271,4.57936343282434,2017-01-01,7,"Overall","Castilla y León","Castilla y Leon","CL",67,"obesity"
"1283",2.81510623562406,1.86891864705376,4.24032535088806,2017-01-01,8,"Overall","Castilla - La Mancha","Castilla - La Mancha","CM",68,"obesity"
"1284",2.94173634336358,1.96065774278383,4.41372939551349,2017-01-01,9,"Overall","Cataluña","Catalunya","CT",69,"obesity"
"1285",2.84909101128921,1.89890992909068,4.27472597107125,2017-01-01,10,"Overall","Comunitat Valenciana","Comunitat Valenciana","VC",77,"obesity"
"1286",2.85194152732098,1.9008097887913,4.27900283511794,2017-01-01,11,"Overall","Extremadura","Extremadura","EX",70,"obesity"
"1287",2.90083898405963,1.93719296498005,4.34384543179817,2017-01-01,12,"Overall","Galicia","Galicia","GA",71,"obesity"
"1288",2.92121609362507,1.95080088789949,4.37435902279217,2017-01-01,13,"Overall","Madrid","Madrid","MD",72,"obesity"
"1289",2.90083898405963,1.93719296498005,4.34384543179817,2017-01-01,14,"Overall","Murcia","Murcia","MC",73,"obesity"
"1290",2.91246557768099,1.94114887228215,4.36981205424195,2017-01-01,15,"Overall","Navarra","Navarra","NC",74,"obesity"
"1291",2.96833146900237,1.97450947417808,4.46236993293611,2017-01-01,16,"Overall","País Vasco","Pais Vasco","PV",75,"obesity"
"1292",2.93292435891914,1.95478458369897,4.40050804926234,2017-01-01,17,"Overall","La Rioja","La Rioja","RI",76,"obesity"
"1293",2.78152684012137,1.8394010457241,4.20620156778798,2020-01-01,1,"Overall","Andalucía","Andalucia","AN",61,"obesity"
"1294",2.92413877081373,1.94892901768856,4.38732630761333,2020-01-01,2,"Overall","Aragón","Aragon","AR",62,"obesity"
"1295",2.8462433443487,1.89701196830015,4.27045338175089,2020-01-01,3,"Overall","Asturias","Asturias","AS",63,"obesity"
"1296",2.87772485199067,1.91799429115583,4.31768768131955,2020-01-01,4,"Overall","Balears","Balears","IB",64,"obesity"
"1297",2.8462433443487,1.89329746624343,4.2788316784277,2020-01-01,5,"Overall","Canarias","Canarias","CN",65,"obesity"
"1298",2.93585875022918,1.95674034600084,4.40491075829923,2020-01-01,6,"Overall","Cantabria","Cantabria","CB",66,"obesity"
"1299",2.92413877081373,1.94892901768856,4.38732630761333,2020-01-01,7,"Overall","Castilla y León","Castilla y Leon","CL",67,"obesity"
"1300",2.98321029240836,1.98440674410448,4.48473765530731,2020-01-01,8,"Overall","Castilla - La Mancha","Castilla - La Mancha","CM",68,"obesity"
"1301",2.93879607739822,1.95869806504322,4.40931787224724,2020-01-01,9,"Overall","Cataluña","Catalunya","CT",69,"obesity"
"1302",2.85765111806316,1.90461521252414,4.28756940450204,2020-01-01,10,"Overall","Comunitat Valenciana","Comunitat Valenciana","VC",77,"obesity"
"1303",2.98022857322402,1.9824233292331,4.48025515927356,2020-01-01,11,"Overall","Extremadura","Extremadura","EX",70,"obesity"
"1304",2.88060401618483,1.91991324476387,4.32200752856451,2020-01-01,12,"Overall","Galicia","Galicia","GA",71,"obesity"
"1305",2.9535268540377,1.96851607995152,4.43141967005761,2020-01-01,13,"Overall","Madrid","Madrid","MD",72,"obesity"
"1306",2.8462433443487,1.89701196830015,4.27045338175089,2020-01-01,14,"Overall","Murcia","Murcia","MC",73,"obesity"
"1307",2.95648185814754,1.97048558061768,4.43585330617626,2020-01-01,15,"Overall","Navarra","Navarra","NC",74,"obesity"
"1308",2.96833146900237,1.97450947417808,4.46236993293611,2020-01-01,16,"Overall","País Vasco","Pais Vasco","PV",75,"obesity"
"1309",2.91829633765274,1.94503505491395,4.37856042380387,2020-01-01,17,"Overall","La Rioja","La Rioja","RI",76,"obesity"
"1310",1.68876923447846,1.38275792332864,2.06250239409632,2001-01-01,1,"Hombre","Andalucía","Andalucia","AN",61,"obesity"
"1311",1.82394183055406,1.52897870584643,2.17580780459806,2001-01-01,2,"Hombre","Aragón","Aragon","AR",62,"obesity"
"1312",1.76649966822119,1.4750324654144,2.11556094594086,2001-01-01,3,"Hombre","Asturias","Asturias","AS",63,"obesity"
"1313",1.82029759234591,1.52592380435453,2.17146053770484,2001-01-01,4,"Hombre","Balears","Balears","IB",64,"obesity"
"1314",1.78603843075007,1.4972049451877,2.13059226552066,2001-01-01,5,"Hombre","Canarias","Canarias","CN",65,"obesity"
"1315",1.70574164745157,1.39665487149505,2.08323088776849,2001-01-01,6,"Hombre","Cantabria","Cantabria","CB",66,"obesity"
